id;text;HS;TR;AG
22030;Trump urge al Congreso aprobar recursos para construir el muro ms rpido. Pues que contraten mexicanos indocumentados para levantarlo... y al final que los deporten.;1;0;1
24633;T crees que eres cool y no eres una zorra y droga  y tu eres mi fan que tan pendiente a mi vida estas ... https://t.co/rNQvEMXCTH;1;1;1
24745;Yo slo digo una cosa... Si algun miembro de mi familia es agredido por algn inmigrante ilegal... Yo mismo tomar mis medidas... Por que nuestros gobernantes nos estn jodiendo el pas y no hacen nada.. Y yo defiendo a los mos.;1;0;1
24881;Las acusaciones sobre acoso sexual y violacin contra el magnate de Hollywood Harvey Weinstein abrieron la caja de pandora https://t.co/CFxuNqcCdE;0;0;0
22085;@mxnredrose Callate perra que te extrao;1;1;1
20085;@_ArianaBelen Jajajaja vos cllate puta.;1;1;1
22065;| lo nico que dominas es mi polla en tu cara. https://t.co/qlYOd4zPwW;1;1;1
21002;"No s qu ventaja le veis dejar entrar a subsaharianos a nuestro maravilloso pas; vienen a quitarnos el trabajo y nos traen olas de calor.";1;0;1
21445;@NicoleNogueraSC @Brisamedinaa_ JAJAJAJAJJAJAJAJAJAJJAJA CLLATE PUTA;1;1;1
23484;Al fin. Ahora que sea duradero y que la gente pueda volver a sus casas #SudandelSur #Paz #Refugiados https://t.co/XRMicKfLV7;0;0;0
23597;@laialamasguapa Te mereces un block por eae comment perra jajajaja;1;1;1
23511;@Ializar @lauradlcalle @VenACenarTV Es incierto! Te olvidaste lo de ZORRA! Pero bueno si t eres feliz as adelante! No voy h gastar mis energias cn alguien cm t por alguien cm Carolina. Solo daba mi opinin! No me vale la pena. Buenas noches;0;0;0
23042;Que ladilla esos malditos rabes con su llamadera por fb.;1;0;1
24864;rosalia me podra decir sudaca i wouldn't give a fuck;1;1;1
24231;@IsabellaRugger1 @AndyIniesta28 Callate puta.;1;1;1
22453;@Andrea_Mush Mami ellas son pendejas t eres fabulosa (lase en tono de soy bien perra);1;0;1
24868;@mariooovt Est pinche zorra cllate;1;1;1
23011;#ANALISIS  Desde 1960 el porcentaje de poblacin total desplazada apenas se ha movido del 3% y la proporcin de refugiados contina entre el 7 y el 10% Por Jos Luis Villacaas Berlanga para @ctxt_es  https://t.co/xfFYegvsPd;0;0;0
21481;@juanma_rguez pues blokea a quien te de la gana comepollas de florentino gordo q no ves la puta realidad callate ya botijo;0;0;0
21565;@AFDLP T eres un hijo de puta y t madre bien lo sabe.;0;0;0
23102;@ROCKYBOLUD4 @clau_benedito @Santiagoignac8o @yaoecabrera Callate puta;1;1;1
24965;@Goncroquetas Que te calles pedazo de escoria otaku;0;0;0
22107;@Pontifex_es @Pontifex @valealazraki precisamente en mi tesis abogado puse que los terroristas rabes no temen Pena muerte pues piensan que van cielo con vrgenes y explotan aviones como paso 911 Torres Gemelas y yo lo predije Mayo 1986 Tesis Abogado contra Pena Capital no sirve;0;0;0
23880;@dcabellor @danicabello11 @chavezcandanga Cllate pendeja tu papa vende perico es narco corrupto una escoria que va a pagar todo lo que ha hecho tu y todas las ratas socialistas;0;0;0
22699;Las necesarias y temporales subidas de impuestos del Gabinete Rajoy acabarn con las manipulaciones de los inmigrantes   #generandoconfianza;0;0;0
22547;"""""Le Pen pide a Espaa que expulse a todos los inmigrantes ilegales: Debe actuar como Italia o Australia"""""""""""""""" https://t.co/1H68z6mPVJ""""""""""""";1;0;1
23902;@ElOjoNinja Tu eres mejor que esa escoria Jejejejeje https://t.co/Me7LcQm1su;0;0;0
24680;Yo si fuese @pablocasado_ incluira en mi programa la construccin de un muro en el estrecho de gibraltar y que lo paguen los propios subsaharianos.  #DonaldCasado #PabloTrump https://t.co/WDdVp9Nmuh;1;0;0
22915;Ya hay que ser hijo de puta para no darle a tu perro alimentos crnicos slo porque t eres vegano hiper mega cool activist pro animal life;0;0;0
22961;@SamBelenn Callate vos sos una puta reprimida ajajaajaa;1;1;1
22965;@rouco64 @BauviJc @okdiario Esta lo hace para dar en la cara que sale con las sullas ....toda la escoria le viene bien;0;0;0
23017;Le voy a ensear a la perra de mi amiga a jugar al uno;1;1;1
22265;"""""Izquierda Unida -Verdes denuncia la """"""""caza del inmigrante"""""""" decretado por el Ayuntamiento de Mazarrn https://t.co/1SRc54zdIL""""";0;0;1
21851;osea si quieres ensear el culo lo haces y eso no te convierte en un prostituta o en una puta vaya;1;0;0
23337;@Brunogigena15 Cllate puta no grites;1;1;1
21599;Como dicen Si no tienes algo bueno que decir mejor callate y matate maldita perra arrogante o como era? https://t.co/7dGhOHg6Fs;1;1;1
20755;#Mesaza en un tema de acoso... La abuela le va a poner las imgenes del coqueteo... En tu cara Darthes!;0;0;0
21131;Un polica nacional se infecta de sarna al trasladar a inmigrantes de una patera    https://t.co/aiWDaEDrI7;1;0;1
21818;Como cuando te dicen que tu hijo va a nacer con ojos geros #nosemamen;0;0;0
21348;solo quiero mover el culo con arabe y venirme a dormir;0;0;0
20831;Los asaltantes del vallado de Ceuta estn entrenados paramilitarmente  1.200 subsaharianos se encuentran en los alrededores de Melilla para intentar entrar violentamente en Espaa.  https://t.co/Q6MOWwoWK5;0;0;0
20545;#EsMuyDeProVida rezar frente al congreso. No nos olvidemos que marchar es de negro indocumentado;1;0;1
20279;Sigue la peligrosisima tendencia integrista y anti arabe de Netanyahu con el silencio complice de la mayoria israeli y USA: Miles protestaron contra el Estado judo | Multitudinaria manifestacin en Israel en contra del decreto de Netanyahu https://t.co/WXm0lpLZo7 va @Pagina12;0;0;0
23661;De meterte la polla en la boca y que te calles? Puede. https://t.co/ampswi6l1X;0;0;0
23855;Curso de rabe  https://t.co/jPpxcdxKFM;0;0;0
22268;El Gobierno negociar con las comunidades el reparto de menores inmigrantes https://t.co/CGmspza2kH va @elpais_espana;0;0;0
20003;Yo veo a mujeres destruidas por acoso laboral y callejero. Otras con depresin debido a violacin sexual o maltrato fsico. Y conoc a varias que se suicidaron por este tipo de comportamientos machistas. Vas a seguir con tu show pobre? https://t.co/JE6MEgvIh4;0;0;0
21119;@sellanesxsmile ABU LA PUTA AMDEW FELICIDADES TE LO MERECES MUCHISIMO;0;0;0
23342;Franchute cagon el que arrago la silla y no se la partio en la cabeza!!!!! https://t.co/iG5YokwlCo;0;0;0
20632;Legendario productor de hip-hop es acusado de acoso sexual y violacin https://t.co/AgkVh50UPU https://t.co/dfhHkSV1JU;0;0;0
23146;Indios hijos de puta. Soltad al gabacho;1;0;1
22813;Menos aspavientos y ms hechos: los #GuardiaCiviles demandan una verdadera proteccin legal en el ejercicio de sus funciones. Comenzando por las agresiones y lesiones producidas en la valla de Ceuta. https://t.co/QGRhFIVRkt;0;0;0
21785;Estaba tan feliz porque mi mam haba echo empanadas rabes y las amo. Resulta que cuando las como le haba puesto CHILE HABANERO que trajo de Mexico. porque es tan cruel el amor ?;0;0;0
20498;Es imposible escuchar Arabe de ecko sin bailarlo.;0;0;0
20707;"""""Si no os gusta la pelcula de La 1 podis ver este cortometraje sobre el posado de """"""""Refugiados ahogndose"""""""" #FakeNews https://t.co/dmc17w1erv""""";0;0;1
23272;@OneforAllDeku_ @xkingxexplosion T no me das ordenes imbcil voy a destruirle la polla a ese maldito subnormal y voy hacer las cosas a mi maldita manera! Aprtate parsito!;0;0;0
20504;@AldoGarFer Tu eres mi perra en beer pong;0;0;0
21340;@La_SER @SERCatalunya Callate cara de culo y jodete en la puta crcel;0;0;0
24481;En que se parece superman a una mujer lista: En que los dos son personajes de ciencia-ficcin.;1;0;0
20467;Pero que coo le pasa esta puta noche a la naranjo!!??? Eres consciente de las tonteras que has soltado hoy por tu boca!??;0;0;0
23867;Dimisin ya  https://t.co/fxWakySEcg;0;0;0
20937;@lizbethsm19 Cllate perra si ahorita te tomaste una ultra;1;1;1
22982;@jocksan51 @MemoTorresL Cllate perra;1;1;1
23037;Mi goals mujer es tener una vajilla sper sper sper sper perra con oro ylm.;0;0;0
24204;Lo nico bueno de este da son las empanadas rabes que est haciendo Cristina en este preciso instante.  Da del orto;0;0;0
22957;@AyudaMadrid @LeticiaDolera Le deseo una muerte lenta y dolorosa a la escoria humana que le ha hecho eso al pobre gatito.;0;0;0
24180;Qu tan difcil es Espaa cuando emigras sin papeles (por @EnriqueVasquez) https://t.co/yjZ4XV4QfU;0;0;0
23395;@RicarditoZL Cllate perra que fue pura suerte;1;1;1
23283;@TaigaDeLimon gritame y pisame la polla con una falda puesta;1;1;0
20475;Y en la cara de muchos venezolanos amiga mia! Miserable @RicardoSanchezX eres una escoria https://t.co/fWUXi1dGfY;0;0;0
20793;............  LES   ARABES      EN  AFRIQUE     ............. . https://t.co/hyZ1VT0510;0;0;0
21060;@elultrafunk @adelarosa_espn tu puta madre no te queria ofender.pero te lo mereces.;0;0;0
22321;@martasuarezesm Ni t eres perra ni yo soy un gato!;0;0;0
21409;@Anita_Romi Cllate la puta boca challenge no eres una mierda de persona y si te draggean pues las cogemos y las matamos https://t.co/uZThUJRoPD;1;1;1
20575;@TiaFeminazi Movimiento SEMEN! A fregar todas! http://t.co/u9WvI5Fr18;1;0;0
21724;Joven #Indocumentado Dise Aplicacin para Ayudar a los #Inmigrantes https://t.co/FPDpTCqzve;0;0;0
22202;Esta chica es ms puta' mi mama;1;1;1
22798;A pedirle papeles a todas las personas en la calle y pedir visa a todos el que quiera venir y deportar ilegales  si no tenemos control en los aeropuertos y puertos y frontera estamos jodidos invasin silenciosa vivir con tu enemigo sin contar con los aptridas estamos en guerra https://t.co/CqPwORL9c0;1;0;0
23392;#caballos: Descubre uno de los secretos mejor guardados de la #URSS...  ...los  rabes rusos!!!  https://t.co/yJCR0kmEpU;0;0;0
20022;VAMOOOO LA PUTA MADRE SE LO MERECA TANTO ESFUERZO Y HABER PASADO TANTOS TELFONOS NECESITBAMOS ESTE DESCANSO #SoltarteNoEstEnMisPlanesMica;0;0;0
20747;Una morra puso su foto de perfil donde sale bieeeeeen perra enseando chicheee y nalga... Pero alvvvvvvvv las patas de hobitt que pedooooooooo;1;1;1
21374;"""""El Partido Popular considera contradictorio el anuncio del PSOE de que retirar las concertinas de Ceuta y Melilla porque """"""""las pusieron ellos""""""""  https://t.co/EDk8c8AKgb""""";0;0;1
22731;@todonoticias Callate hijo de puta mentiroso son pelotudo que seguis mintiendo ladron andate de la Argentina;0;0;0
24880;Maduro grandisimo hijo de puta cllate la boca no te cansas de cagarla cada vez que abres la boca que tipo tan aberrante y pesado!!;0;0;0
21886;|| CALLATE LA BOK ZORRA MAL PARIDA https://t.co/Z6VDnK2Wa0;1;1;1
24130;#abolishICE moviliza a muchos estadounidenses e inmigrantes contra la poltica de tolerancia cero de Trump y su Agencia de Inmigracin y Aduanas.Es esa la solucin? La oposicin no se pone de acuerdo. https://t.co/xUvm9c49fY;0;0;0
24693;Puto sudaca pendejo @10_dominguez94 dale la 10 a Lainez;1;1;1
24615;Escuchar 200 nmeros de baile rabe me hace descomponerrrrr;0;0;0
20677;Como siempre las subvenciones sern para inmigrantes. https://t.co/tPPIi60EgN;1;0;1
24516;@____Knight____ @ZorraFeminazi @soccte @wirimone @BrojaMayTwit @KittensPs @IrantzuVarela No todos los privilegios son derechos. Ejemplo ocupar ms espacio del necesario es propio de hombres y no es un derecho. Y no sera mejor que no hubiera gnero?;0;0;0
20349;@tromepe T eres la malagua celulitica puta barata https://t.co/tjDXyEKLzu;1;1;1
21900;@justinevonlars Gran puta hay que ensearles a Cojer tambin po?;0;0;0
23547;Me acaban de querer sacar plata en NY diciendome que era el da nacional del homeless. Me vieron cara de sudaca y de pelotuda;1;1;1
22322;@mcclives Me apunto para ensearle a volar a ese hijo de puta;0;0;0
24614;Casual estar en la feria de chelem y que digan en un juego como dicen los gabachos por atrs se siente gacho Jajajaja;0;0;0
22955;@William43591799 Tu eres una perra;1;1;1
22185;@AlejoIgoa @igoaftbau BIAN LA PUTA MADRE TE LO MERECES MAS QUE A NADIE;0;0;0
20355;... inmigracin... populismo... Rivera... Casado... cuatro patas 'pa' un banco... https://t.co/57uOmk5PYE;0;0;0
21205;@todonoticias Callate hdp q vos con tus simios kk p o.pj ykk son la escoria rentada de este pais de cuarta gracias mugriento charlatan.segui cobrando 200 lucas y manda a los negros violentos a la calle;0;0;0
21812;Las personas y la mana de creer que por que la mujer es sexy tiene que ser puta seguro pues NO dejen el mojn mental.;0;0;0
22281;@As_TomasRoncero @Mateo_Kova23 Comemela perro pa que hables de otros equipo payaso;0;0;0
23681;@fanderfalconi Marica cabron eres el menos indicado a opinar hijo de puta. Con la zorra de mujer que tienes cllate que me dan asco par de brutos. Dios cria y junta par de burros.;1;1;1
24077;@Miriamsexxx Me parece que sera bueno hacerte eso y ms. Tu eres ms caliente que esa puta.;0;0;0
21197;@revistaproceso Exigen. Perra asesina necesitamos tener te cerda hija de tu puta madre ratera como t y los nios con cncer que se te olvida perra;1;1;1
22836;@sofiammansilla Yo amo que te calles zorra;1;1;1
24915;@ventiharmony MERECAN UNA PUTA BODA CON HIJOS ESA CASA QUE TOBY ESTABA CONSTRUYENDO LPM;0;0;0
21915;"""""Los """"""""socialistas"""""""" de mi familia: """"""""putos moros""""""""""""";1;0;1
21797;@anasilvera06 Jajajajaja cllate perra!! es alguito nomas;1;1;1
20698;#SNInternacional  Ms de 40 muertos y decenas de heridos dej ataque de la coalicin rabe contra Al Hudaida https://t.co/0iBW05Shgg;0;0;0
24050;@RiguitoRMedina Cllate PERRA!!;1;1;1
24084;@xVolkovaVera Que guarra. Bscate ya un mozo.;1;1;1
21151;@DalasReview @PatriPajaroAzul @SantaEneas @MarkoDiazA @raychispper Dalas tu eres la escoria ademas nadie se acostaria con tu hermana con oo fea q es.;1;1;1
21385;@UnicornHappy13 CALLATE PERRA!! :'v;1;1;1
21580;Quien te ha operado esos pios caballos que tiens? Ahh y dj de rerte tanto y ensear tu puta piata @Kiko_Hernandez;0;0;0
21323;@VictoriaChi_ Puta que sad callate;1;1;1
24105;Pobre no casa un fulbo y el resto ni puta idea de ingles. Mi deber como ciudadana es ensearle palabras como culia y ocote;0;0;0
20266;@drawman675 @Otrafachamas1 @ForretsGump Tu no te mereces q yo me esfuerce en poner ni una #puta coma para q te ahogues al leer #bastardo;0;0;0
21224;@Lolo__Caggiano callate y retoma la puta serie;0;0;0
20625;@_eckoyg  Arabe va a tener la 10 en la espalda de Neneneymar  en los boliches;0;0;0
23919;Les arabes  https://t.co/L7esMJZmuz;0;0;0
24512;@ReniiiT cllate perra... te sigo dnde quiera....;1;1;1
22167;Puro pinches tequila shots con los geros;0;0;0
21433;EN TU CARA ZORRA;1;1;1
24991;Tengo una duda: Las mujeres arabes: que deben taparse con el velo?. https://t.co/MeHkf4LMLv;0;0;0
21359;Psame la receta. Si son empanadas rabes me como una docena https://t.co/mraWpDDIys;0;0;0
22013;que los mismos rabes me digan que tengo facciones rabes;0;0;0
23402;El #RENAPER detect cerca de mil personas sin #DNI en distintos operativos en la provincia. #Indocumentados #Formosa https://t.co/a62fmSnCC2 https://t.co/DpGGLjEXdL;0;0;0
23260;@iiPoK3 @AmazingKily No juego al FIFA como t pedazo de hijo de puta hazte youtuber de fortnite y callate;0;0;0
23664;@cohanxmcbride QUE LA RE PUTA MADRE QUE MICAELA LA CONCHA DE SU MADRE NO PUEDO CREERLO AY TE LO MERECES PENDEJA LA PUTA QUE ME PARIO VES LOCA POR ESO SOS TAN CRACK TE AMO TE IDOLATRO TE COJbueno eso no iba;1;1;1
20922;@twocomunica @Gar12Tel @InesArrimadas @CiudadanosCs 'Bandera de Espaa' La escoria como vosotros no os merecis otra cosa. https://t.co/M5sTQ0SJ7O;0;0;0
24673;porfa alguien me puede ensear la polla en directo y que le de igual que le baneen el canal se abre otro y 2millones...;0;0;0
22174;#ChileParaLosChilenos fuera la escoria inmigrante! @sebastianpinera traidor vende patria;1;0;1
20913;@abc_es Una puta mierda!!!! Luego hablan de democracia y de tonteras!!!! Se lo montan bien!!! Eso tendra que estar prohibido!!! Y mientras espaoles jubilados murindose d hambre;0;0;0
22373;No puedo creer que recin me doy cuenta de lo hija de puta que era con personas que no se merecan mi mal carcter.;0;0;0
23448;-siempre yendo en contramano -Son todas diagonales la puta que lo pari Carla cllate Ya estaba re caliente papucho;0;0;0
24649;yo me pregunto como es el teclado de los que escriben en arabe;0;0;0
23943;@Maby80 papa para ve a dormir q te quedas dormido aqui y lo q te decia en q tenia sueos con un nio o con un viejo aquel viejo de la bicicleta y los perfumes jejeje donde estaran los arabes come mierda.... recuerda bien q me dan lastima y q van hacer si son.;1;0;0
22917;@BenditaOk QUE PUTA MADRE HACEN ESTAS VIEJAS HACIENDOSE LAS NENAS SEDUCTORAS RIDICULAS;1;1;1
22151;@pepecardozo249 no te deseaba ningn mal pero necio con los pendejos de @AZaldivar_  @eduardochof19. Entonces que te corran a chingar a tu sudaca madre;1;0;1
24609;No tiene ni puta idea de lo que pasa en Argentina pero tiene que hablar el tonto de la polla para decir tonteras https://t.co/VcEv28LVlY;0;0;0
20629;I liked a @YouTube video https://t.co/5bJiR46qGN Cuando tu sobrino regresa del gabacho con gustos bien raros;0;0;0
23675;@springhopemin Si tu eres puta que ser yo alm;1;1;1
23382;Cmo le digo a mi hermano que su novia es una zorra?;1;1;1
24664;@Benavidesgraa 12 veces en media hora? Pero esta chica es la puta ama!!!! LOL;0;0;0
24525;Qu hacen tantos subsaharianos de pie en la Plaza de #Lavapis sin hacer nada? https://t.co/SxvVKAwx3P;1;0;0
22967;@CasftSamu CALLATE PUTA EJEJAJ;1;1;1
24676;cllate que estoy cantando maldita escoria;0;0;0
21559;@zieglersengel Es que he ledo cosas como: Y el prximo lbum? HOLA?? CLLATE LA PUTA BOCA SI TIENES UN MNIMO DE RESPETO POR TU IDOLO;0;0;0
22079;@marialozano777 Cuidadn que llamar hijo puta a un hijo puta te condenan y no lo digo por nadie que no merezca una guillotina. Al revs. Arriba la cuchilla y debajo la rugosidad oxidada. Sucio. Lo merece el gnomo.;0;0;0
20513;@EliBazzini @candelaberango CLLATE QUE NO VAS A SER AS LA RE PUTA QUE TE PARIO TAS RE FLACA LOCA QUIERO TU CUERPO;1;1;1
24849;@SheForStyles Callate ya pedazo de rata q esa serie es una puta mierda como t q eres una mierda q vergenza de programa #putoot;0;0;0
21664;Pero que puta mierda de muerte le habis hecho a Glenn? el se mereca lo mejor y sobretodo una muerte digna qu os pasa en la cabeza?;0;0;0
20198;La introduccin de los discursos de disculpa de los acusados de acoso sexual este ao: https://t.co/RMiRzxmb0Z;0;0;0
22906;Yo estoy en modo arabe y recin es lunes;0;0;0
23972;Es como 'maldita sea cllate ese maldito hocico perra de mierda' https://t.co/cdca5TXBnk;0;0;0
23915;todos esos rabes son del barsa  xD https://t.co/rpro3PEqRB;0;0;0
