id,text,tweet_limpio,HS_pred,TR_pred,AG_pred
22923,#xxx #gratis Vdeo porno de una chica rabe (9:21) rabes - https://t.co/asgfUqZcxR,xxx gratis vdeo porno de una chica rabe 9 21 rabes url,0,0,0
22856,@marca Cobarde primero la las y luego te escondes eres de lo ms bajo de la raza humana pero claro tu eres hijo puta catalerdo,user cobarde primero la las y luego te escondes eres de lo ms bajo de la raza humana pero claro tu eres hijo puta catalerdo,0,1,0
23218,Pablo Casado saludando a sus alumnos despus de la masterclass de cmo vivir sin papeles. https://t.co/CGtg8l1yyY,pablo casado saludando a sus alumnos despus de la masterclass de cmo vivir sin papeles url,0,0,0
23437,@JorgeTorres210 TALK TO ME IMBECIL? NO TE OYGO VIVO EN EL PARAISO SOY UN DIOS NO COMO TU PERRA SEDIENTA DE POLLA TE PEGO UN GUANTASO Y TE D,user talk to me imbecil? no te oygo vivo en el paraiso soy un dios no como tu perra sedienta de polla te pego un guantaso y te d,0,0,0
21613,Las seoras artistas y drags van a ir vestidas de animalicos y cosas monis sin ensear polla ni chocho. Otra decepcin para las fantasas enfermizas del PP y Cs.,las seoras artistas y drags van a ir vestidas de animalicos y cosas monis sin ensear polla ni chocho otra decepcin para las fantasas enfermizas del pp y cs,0,0,0
21329,@AngieDeviluke Lo unico que te mereces por ser una puta barata jajaja,user lo unico que te mereces por ser una puta barata jajaja,1,1,1
23809,Me enamore de un mayate,me enamore de un mayate,0,0,0
20126,@mariajoarga @Paugalindo Ay cllate perra.,user user ay cllate perra,1,1,1
24063,De.la polvera sos loas hijo se puta mereces lo peor enano h de puta fracasado hace 16 q no festejas puto te colgas de esa copita gil come verga,de la polvera sos loas hijo se puta mereces lo peor enano h de puta fracasado hace 16 q no festejas puto te colgas de esa copita gil come verga,0,0,0
21854,@marita_hidalgo CALLATE VOS PUTA DE MIERDA,user callate vos puta de mierda,1,1,1
20107,JODER ME CAGO EN LA PUTA QUE ROBO RAOUL SE LO MERECA JODER #OTGala8,joder me cago en la puta que robo raoul se lo mereca joder otgala8,0,0,0
24501,@Dana__51 Que te calles puta parguela xd,user que te calles puta parguela xd,1,1,1
23067,@pixurraa de puta madre chaval notable se lo boy a ensear a mi madre,user de puta madre chaval notable se lo boy a ensear a mi madre,0,0,0
20565,Hay que ser tonto para poner el tuit de la bomba con la foto del nio con la polla en la cara un mashup de baneos,hay que ser tonto para poner el tuit de la bomba con la foto del nio con la polla en la cara un mashup de baneos,0,0,0
20074,@agaxiolag cllate puta! Aprende a hablar y blanqueate el hocico. #ExatlonMx,user cllate puta! aprende a hablar y blanqueate el hocico exatlonmx,1,1,1
23496,Estoy hasta la polla de aguantar a imbciles diariamente de verdad eh.,estoy hasta la polla de aguantar a imbciles diariamente de verdad eh,0,0,0
21308,@JesusLM95 tuitwer es una erramienta q puede llegar a todo el mundo... Si pudisemos hacerles llegar al mundo rabe esa posibilidad de mostrarnos su cario por nuestra tierra como tanto dicen... Mediante la ayuda al club del CALIFATO.... PARA ELLOS 5 O 10 MILLONES NO SON NADA...,user tuitwer es una erramienta q puede llegar a todo el mundo si pudisemos hacerles llegar al mundo rabe esa posibilidad de mostrarnos su cario por nuestra tierra como tanto dicen mediante la ayuda al club del califato para ellos 5 o 10 millones no son nada,0,0,0
20830,@elisacarrio Callate hija de puta gorda falopera,user callate hija de puta gorda falopera,0,1,1
20409,Refugiados na UNICAMP!!! https://t.co/XmNzRWenx4 via @YouTube,refugiados na unicamp!!! url via user,0,0,0
20151,@Elaguijon_ Hoy toda esta escoria est callada me gustara orlos hablar #HDPasesinos,user hoy toda esta escoria est callada me gustara orlos hablar hdpasesinos,0,0,0
21630,@erickorni0 Cllate perra. Jajaja Lera. No. An no se la parto. Digo la partimos.,user cllate perra jajaja lera no an no se la parto digo la partimos,1,1,1
23933,Las organizaciones proponen un plan de reparto de los menores migrantes al resto de comunidades | Sociedad | Cadena SER  https://t.co/4QgbNYklpo  Este lunes se reunir la conferencia sectorial de inmigracin con todas las comunidades autnomas para... https://t.co/4QgbNYklpo,las organizaciones proponen un plan de reparto de los menores migrantes al resto de comunidades sociedad cadena ser url este lunes se reunir la conferencia sectorial de inmigracin con todas las comunidades autnomas para url,1,0,0
22557,#¿NOMBRE?,nombre?,0,0,0
23430,Qu hacer para que a una mujer le brillen los ojos? Ponerle una linterna en la oreja. #SinCerebro #SinDerechos #SinPolla,qu hacer para que a una mujer le brillen los ojos? ponerle una linterna en la oreja sincerebro sinderechos sinpolla,1,0,0
20597,@Viejastirpe 'Profe al final no te puedo ensear mi polla salterina pero te puedo mostrar un testiculo que grita.Aprubame anda',user profe al final no te puedo ensear mi polla salterina pero te puedo mostrar un testiculo que grita aprubame anda,0,1,0
20780,@ash_london mas odio asi ti aunque intentes ignorarlo hija de fruta te metiste con nuestro beb ahora jodete perra y deja tu hipocresa,user mas odio asi ti aunque intentes ignorarlo hija de fruta te metiste con nuestro beb ahora jodete perra y deja tu hipocresa,1,1,1
20743,S que no me conoces pero quera ensearte la clase de zorra que es tu novia,s que no me conoces pero quera ensearte la clase de zorra que es tu novia,1,1,1
23294,Escucharon arabe? quiero arrancar la gira ya y terminarla el en navidad,escucharon arabe? quiero arrancar la gira ya y terminarla el en navidad,0,0,0
21228,Mirar n buen trasero o un buen escote es acoso??,mirar n buen trasero o un buen escote es acoso??,0,0,0
21058,@joohexnlee // QUE NO TE PEGO UNA PEGATINA EN LA CARA NO MS,user que no te pego una pegatina en la cara no ms,0,0,0
20786,Os habis pasado dcadas llamando 'guarra' a Maribel Verd por ensear cacho. O a Victoria Abril. Tampoco vamos a pedirle peras al olmo.,os habis pasado dcadas llamando guarra a maribel verd por ensear cacho o a victoria abril tampoco vamos a pedirle peras al olmo,0,0,1
24178,@octavariumarg lo mereces maldito igo d perra,user lo mereces maldito igo d perra,0,1,0
22761,Hoxe meu abuelo vaime ensear a usar a escopeta e estou superemocionada  a mia nai non lle fai puta gracia pero me da iw,hoxe meu abuelo vaime ensear a usar a escopeta e estou superemocionada a mia nai non lle fai puta gracia pero me da iw,0,0,0
21982,@Barbijaputa Lo de escoria tambin es digno de un orador,user lo de escoria tambin es digno de un orador,0,0,0
22492,Qui habite a Cannes/Nice/Monaco,qui habite a cannes nice monaco,0,0,0
20353,La diferencia entre comida mexicana y la comida rabe es que una te da diarrea y otra te de diarrea explosiva,la diferencia entre comida mexicana y la comida rabe es que una te da diarrea y otra te de diarrea explosiva,0,0,0
22612,La nica diferencia entre Donald Trump y Pablo Casado es que el primero considera al segundo un espalda mojada.,la nica diferencia entre donald trump y pablo casado es que el primero considera al segundo un espalda mojada,0,0,0
22073,@MonDiari @Albiol_XG tu eres bazofia y escoria.,user user tu eres bazofia y escoria,0,0,0
24534,Mi playa favorita del verano... destino de una patera de inmigrantes subsaharianos que desembarcan a plena luz del da https://t.co/VIFN0F0Cxd,mi playa favorita del verano destino de una patera de inmigrantes subsaharianos que desembarcan a plena luz del da url,1,0,0
20791,"""""Y si """"""""devolvemos"""""""" Ceuta y Melilla y as dejan de saltar la valla? https://t.co/IcgvJ1wXxt""""",y si devolvemos ceuta y melilla y as dejan de saltar la valla? url,0,0,0
22658,@alexiayebra1 Ya te dije si inspiro en tu cara zorra,user ya te dije si inspiro en tu cara zorra,1,1,1
21757,Estamos en periodo electoral. A pesar que las mujeres tengan derecho a voto; hagmoslo lo mejor que podamos #hombres #votojusto,estamos en periodo electoral a pesar que las mujeres tengan derecho a voto hagmoslo lo mejor que podamos hombres votojusto,0,0,0
24264,Sarna con gusto...  #Inmigracin es GASTO #Inmigracin es DELINCUENCIA #Inmigracin es SARNA https://t.co/jpXvBtNkEa,sarna con gusto inmigracin es gasto inmigracin es delincuencia inmigracin es sarna url,0,0,0
20072,alguien me puede avisar donde consigo un teclado en arabe-,alguien me puede avisar donde consigo un teclado en arabe,0,0,0
22875,@ulrikvc Callate puta en alemn,user callate puta en alemn,1,1,1
21647,Estoy en una cena con viejos y estan JUSTIFICANDO LA VIOLACIN y diciendo que las minas se lo buscan. Que nefasto la puta madre,estoy en una cena con viejos y estan justificando la violacin y diciendo que las minas se lo buscan que nefasto la puta madre,0,0,0
24027,Que odio cuando estoy hablando con una persona y hay otra metiendo bocadillo. PERO CALLATE LA PUTA MADRE,que odio cuando estoy hablando con una persona y hay otra metiendo bocadillo pero callate la puta madre,0,0,0
22316,- Te sabe a fanta? - El qu? - Mi polla en tu garganta.  claro y antes la metes en una naranja por qu no https://t.co/Z3WQ0uOnqH,te sabe a fanta? el qu? mi polla en tu garganta claro y antes la metes en una naranja por qu no url,0,0,0
24974,Palestino indocumentado,palestino indocumentado,0,0,0
22740,DJATE DE WEBIAR ZORRA MAL PARIDA YO NO TE TIRO WEAS VKOOK EN LA CARA MARIA JAVIERA TE VOY A SACAR LA CTM https://t.co/ofEH8W3Gor,djate de webiar zorra mal parida yo no te tiro weas vkook en la cara maria javiera te voy a sacar la ctm url,1,0,1
21390,@perraysex Tu eres la puta ms puta con cualquier tanga....te uso el culo como depsito de semen,user tu eres la puta ms puta con cualquier tanga te uso el culo como depsito de semen,1,1,1
20806,@salvameoficial Esto es lo que os merecis en la puta boca los de salvame? https://t.co/DbYLJIkwhz,user esto es lo que os merecis en la puta boca los de salvame? url,0,0,0
21153,Todos estan negados a ensearme a manejar hijos de puta ya los voy a atropellar tarde o temprano,todos estan negados a ensearme a manejar hijos de puta ya los voy a atropellar tarde o temprano,0,0,0
20662,hay que cortarle los huevos con un alicate a los que dicen que las mujeres denuncian acoso y violacin solo porque el tipo es feo.,hay que cortarle los huevos con un alicate a los que dicen que las mujeres denuncian acoso y violacin solo porque el tipo es feo,0,0,0
20176,@delockkke Cllate puta Katy Perri de los xiniyos (y nunca mejor dicho),user cllate puta katy perri de los xiniyos y nunca mejor dicho,1,1,1
20593,@Albert_Rivera El gorrilla (aparcachoches) que es de toda la vida los multan y ahora viene un gorrilla subsahariano y no pasa nada,user el gorrilla aparcachoches que es de toda la vida los multan y ahora viene un gorrilla subsahariano y no pasa nada,0,0,0
20334,Esto es lo que la ONU/UNION EUROPEA/VATICANO/COMUNISTAS/SOCIALISTAS/PROGRES/NWO llevan de Africa a Europa... Un inmigrante nigeriano mata y descuartiza a una joven italiana de 18 aos. https://t.co/EaxYjwSsLt,esto es lo que la onu union europea vaticano comunistas socialistas progres nwo llevan de africa a europa un inmigrante nigeriano mata y descuartiza a una joven italiana de 18 aos url,1,0,1
23868,Esta tarde estaba ensendole los funkos nuevos a @MadWonderlands con la vitrina abierta y mi perra se ha estampado contra la puerta de cristal,esta tarde estaba ensendole los funkos nuevos a user con la vitrina abierta y mi perra se ha estampado contra la puerta de cristal,0,0,1
21655,@Zurine3 Quienes han sacado esto no han comido un coo en su vida no? Porque no creo que el maquillaje tenga buen sabor,user quienes han sacado esto no han comido un coo en su vida no? porque no creo que el maquillaje tenga buen sabor,0,0,0
24368,@conimora Callate puta te falta pico endulzado,user callate puta te falta pico endulzado,1,1,1
22853,Ver las series en ingles subtituladas al espaol esta bien Pero ver Daniel el Tigre en portuges subtitulado en arabe Ufffff eso es otra historia,ver las series en ingles subtituladas al espaol esta bien pero ver daniel el tigre en portuges subtitulado en arabe ufffff eso es otra historia,0,0,0
23404,Esto tambin es violacin y acoso aunque sea de una mujer a un hombre. De nada. https://t.co/HNqzUFpS13,esto tambin es violacin y acoso aunque sea de una mujer a un hombre de nada url,0,0,0
23138,#FRANCHUTE!! segundo track de #INDAWEBA con Lazy Maco &amp; Maikel compartiendo las barras!!! https://t.co/47CDr1xUoY,franchute!! segundo track de indaweba con lazy maco amp maikel compartiendo las barras!!! url,0,0,0
21988,@ERROR14501 @BIZARROMAN09 Callate perra y no,user user callate perra y no,1,1,1
21402,Geros https://t.co/ybCyPsEPv3,geros url,0,0,0
24831,El acoso ciberntico y la violacin a la intimidad son faltas graves. #DENNCIALO,el acoso ciberntico y la violacin a la intimidad son faltas graves denncialo,0,0,0
20796,Aprovechando el aniversario vendrn las acusaciones de violacion y acoso. Veamos quien cae.  https://t.co/Bxf9V5kcMt,aprovechando el aniversario vendrn las acusaciones de violacion y acoso veamos quien cae url,0,0,0
20598,Se sale en modo arabe? Jajajaj,se sale en modo arabe? jajajaj,0,0,0
23296,Como odio la gente impuntual la puta madreeee y tu chica es impuntual encima,como odio la gente impuntual la puta madreeee y tu chica es impuntual encima,0,0,0
21108,Lena Dunham prepara una serie sobre feminismo para HBO' Afirman que se rodar integramente en una cocina. #NewCine http://t.co/xJcFGo61c4,lena dunham prepara una serie sobre feminismo para hbo afirman que se rodar integramente en una cocina newcine url,0,0,0
22323,Cada ao que pasa peor es la fiesta del inmigrante,cada ao que pasa peor es la fiesta del inmigrante,0,0,0
22181,Polica tramita en Algeciras 400 expedientes al da de inmigrantes indocumentados  Radio La Primersima (Comunicado de prensa)(blog) https://t.co/ubaetWIyNl,polica tramita en algeciras 400 expedientes al da de inmigrantes indocumentados radio la primersima comunicado de prensa blog url,0,0,0
21164,El sbado en modo rabe como dijo David,el sbado en modo rabe como dijo david,0,0,0
22470,@TopisimaYo @PadreJosePalmar CALLATE perra murete de hambre !!!,user user callate perra murete de hambre !!!,1,1,1
22752,Deben darle cadena perpetua a todos los inmigrantes que lleguen a delinquir en un pas donde le abren sus puertas. Y que paguen esa condena en ese pas. No se puede morder la mano de quien te da de comer...,deben darle cadena perpetua a todos los inmigrantes que lleguen a delinquir en un pas donde le abren sus puertas y que paguen esa condena en ese pas no se puede morder la mano de quien te da de comer,0,0,0
24278,#HoyLeDoyUnfollow a los Nazis Sudacas!!!,hoyledoyunfollow a los nazis sudacas!!!,1,0,1
21736,Una web islamica anima a los moromierdas a venir a Espaa a vivir de las ayudas pblicas. Esto es lo que consigue @sanchezcastejon y su efecto llamada. https://t.co/otWmEQbi8s,una web islamica anima a los moromierdas a venir a espaa a vivir de las ayudas pblicas esto es lo que consigue user y su efecto llamada url,1,0,1
24893,@ItzDebiddogg Callate puta madre https://t.co/YdLDEjvIFy,user callate puta madre url,1,1,1
24251,@Carmen567605931 @carmose2000 Para ti llamar a alguien hijo de albail es un insulto? T eres escoria.,user user para ti llamar a alguien hijo de albail es un insulto? t eres escoria,0,0,0
22346,Hasta la polla de no poder quedarme dormido por culpa de los mocos,hasta la polla de no poder quedarme dormido por culpa de los mocos,0,0,0
21585,La rompe arabe de papichamp y ecko,la rompe arabe de papichamp y ecko,0,0,0
24544,por qu Dios hizo a las mujeres con los pies ms pequeos? Para que puedan acercarse ms al fregadero.,por qu dios hizo a las mujeres con los pies ms pequeos? para que puedan acercarse ms al fregadero,1,0,0
